units,context,element,taxonid,symmetry,taxongroup,elementtype,variablename,ecologicalgroup,samples,sites
NISP,NA,pollen,33691,NA,Vascular plants,pollen,Quercus ithaburensis,TRSH,392,6
NISP,NA,pollen,33692,NA,Vascular plants,pollen,Quercus ithaburensis-type,TRSH,158,2
NISP,NA,pollen,33754,NA,Vascular plants,pollen,Ranunculus muricatus-type,UPHE,8,1
NISP,NA,pollen,33823,NA,Vascular plants,pollen,Poterium sanguisorba,UPHE,81,3
NISP,NA,pollen,33840,NA,Vascular plants,pollen,Rubiaceae (hexacolpate),UPHE,26,1
NISP,NA,pollen,33849,NA,Vascular plants,pollen,Rumex alpinus-type,UPHE,15,1
NISP,NA,pollen,33882,NA,Vascular plants,pollen,Salvadoraceae,TRSH,10,4
NISP,NA,pollen,33883,NA,Vascular plants,pollen,Salvia-type,UPHE,37,5
NISP,NA,pollen,33917,NA,Vascular plants,pollen,Lomelosia olivieri,UPHE,2,2
NISP,NA,pollen,33919,NA,Vascular plants,pollen,Lomelosia rotata-type,UPHE,15,4
NISP,NA,pollen,33921,NA,Vascular plants,pollen,Lomelosia argentea-type,UPHE,1,1
NISP,NA,pollen,33930,NA,Vascular plants,pollen,Lomelosia palaestina,UPHE,1,1
NISP,NA,pollen,34042,NA,Vascular plants,pollen,Typha angustifolia/Sparganium-type,AQVP,25,1
NISP,NA,pollen,34209,NA,Vascular plants,pollen,Urtica/Parietaria,UPHE,8,1
NISP,NA,pollen,35171,NA,Vascular plants,pollen,Prosopis-type,TRSH,27,1
NISP,NA,pollen,36762,NA,Vascular plants,pollen,Balanites,TRSH,75,7
NISP,NA,pollen,36771,NA,Vascular plants,pollen,Boscia,TRSH,20,3
NISP,NA,pollen,36774,NA,Vascular plants,pollen,Brucea,TRSH,1,1
NISP,NA,pollen,36777,NA,Vascular plants,pollen,Capparaceae undiff.,TRSH,7,1
NISP,NA,pollen,36782,NA,Vascular plants,pollen,Cissampelos,TRSH,2,1
NISP,NA,pollen,36789,NA,Vascular plants,pollen,Crateva adansonii,TRSH,5,1
NISP,NA,pollen,36790,NA,Vascular plants,pollen,Crudia,TRSH,1,1
NISP,NA,pollen,36802,NA,Vascular plants,pollen,Eriosema-type,UPHE,8,2
NISP,NA,pollen,36807,NA,Vascular plants,pollen,Eugenia/Syzygium,TRSH,6,1
NISP,NA,pollen,36810,NA,Vascular plants,pollen,Flacourtia,TRSH,3,1
NISP,NA,pollen,36833,NA,Vascular plants,pollen,Leonotis,UPHE,2,1
NISP,NA,pollen,36838,NA,Vascular plants,pollen,Lippia,TRSH,2,1
NISP,NA,pollen,36839,NA,Vascular plants,pollen,Lippia-type,TRSH,1,1
NISP,NA,pollen,36847,NA,Vascular plants,pollen,Mitracarpus,UPHE,10,4
NISP,NA,pollen,36848,NA,Vascular plants,pollen,Mitracarpus hirtus,UPHE,5,1
NISP,NA,pollen,36853,NA,Vascular plants,pollen,Morelia senegalensis,TRSH,1,1
NISP,NA,pollen,36856,NA,Vascular plants,pollen,Olea capensis,TRSH,3,1
NISP,NA,pollen,36866,NA,Vascular plants,pollen,Pavetta,TRSH,1,1
NISP,NA,pollen,36879,NA,Vascular plants,pollen,Sorindeia,TRSH,1,1
NISP,NA,pollen,36889,NA,Vascular plants,pollen,Tapinanthus,TRSH,3,1
NISP,NA,pollen,36890,NA,Vascular plants,pollen,Tapinanthus-type,TRSH,1,1
NISP,NA,pollen,36911,NA,Vascular plants,pollen,Aloe,SUCC,2,1
NISP,NA,pollen,36923,NA,Vascular plants,pollen,Plectranthus,UPHE,1,1
NISP,NA,pollen,36927,NA,Vascular plants,pollen,Celosia,UPHE,6,1
NISP,NA,pollen,36936,NA,Vascular plants,pollen,Dialium,TRSH,1,1
NISP,NA,pollen,36966,NA,Vascular plants,pollen,Kohautia,TRSH,25,3
NISP,NA,pollen,36989,NA,Vascular plants,pollen,Polycarpaea,UPHE,17,2
NISP,NA,pollen,36990,NA,Vascular plants,pollen,Polycarpaea-type,UPHE,17,2
NISP,NA,pollen,36994,NA,Vascular plants,pollen,Rhynchosia-type,UPHE,7,2
NISP,NA,pollen,37034,NA,Vascular plants,pollen,Corchorus,UPHE,14,4
NISP,NA,pollen,37035,NA,Vascular plants,pollen,Corchorus-type,UPHE,5,1
NISP,NA,pollen,37408,NA,Vascular plants,pollen,Acacia (group I),TRSH,31,3
NISP,NA,pollen,37409,NA,Vascular plants,pollen,Acacia (group III),TRSH,9,1
NISP,NA,pollen,37410,NA,Vascular plants,pollen,Adansonia,TRSH,1,1
NISP,NA,pollen,37412,NA,Vascular plants,pollen,Aerva lanata,UPHE,26,1
NISP,NA,pollen,37419,NA,Vascular plants,pollen,Coccinia,UPHE,1,1
NISP,NA,pollen,37426,NA,Vascular plants,pollen,Detarium,TRSH,1,1
NISP,NA,pollen,37428,NA,Vascular plants,pollen,Elaeis,PALM,1,1
NISP,NA,pollen,37429,NA,Vascular plants,pollen,Elaeis guineensis,PALM,2,1
NISP,NA,pollen,37435,NA,Vascular plants,pollen,Salvadora,TRSH,75,6
NISP,NA,pollen,37450,NA,Vascular plants,pollen,Vitaceae undiff.,TRSH,4,2
NISP,NA,pollen,37638,NA,Vascular plants,pollen,Aerva javanica,UPHE,9,2
NISP,NA,pollen,37642,NA,Vascular plants,pollen,Ammannia-type,UPHE,1,1
NISP,NA,pollen,37647,NA,Vascular plants,pollen,Celosia argentea,UPHE,25,1
NISP,NA,pollen,37649,NA,Vascular plants,pollen,Cocculus pendulus,TRSH,4,2
NISP,NA,pollen,37658,NA,Vascular plants,pollen,Euphorbia hirta,UPHE,15,1
NISP,NA,pollen,37659,NA,Vascular plants,pollen,Euphorbia hirta-type,UPHE,50,2
NISP,NA,pollen,37666,NA,Vascular plants,pollen,Hibiscus-type,TRSH,1,1
NISP,NA,pollen,37668,NA,Vascular plants,pollen,Lotus arabicus,UPHE,3,1
NISP,NA,pollen,37673,NA,Vascular plants,pollen,Nauclea,TRSH,2,1
NISP,NA,pollen,37677,NA,Vascular plants,pollen,Persicaria senegalensis,UPHE,1,1
NISP,NA,pollen,37680,NA,Vascular plants,pollen,Entada,TRSH,3,1
NISP,NA,pollen,37704,NA,Vascular plants,pollen,Basilicum-type,UPHE,2,1
NISP,NA,pollen,37718,NA,Vascular plants,pollen,Grewia-type,TRSH,20,1
NISP,NA,pollen,37744,NA,Vascular plants,pollen,Piliostigma,TRSH,83,4
NISP,NA,pollen,37748,NA,Vascular plants,pollen,Salvadora persica,TRSH,17,3
NISP,NA,pollen,37749,NA,Vascular plants,pollen,Securinega virosa,TRSH,1,1
NISP,NA,pollen,37753,NA,Vascular plants,pollen,Polydora serratuloides,UPHE,13,3
NISP,NA,pollen,37773,NA,Vascular plants,pollen,Barleria,TRSH,1,1
NISP,NA,pollen,37774,NA,Vascular plants,pollen,Blepharis,TRSH,104,6
NISP,NA,pollen,37776,NA,Vascular plants,pollen,Burkea,TRSH,2,1
NISP,NA,pollen,37777,NA,Vascular plants,pollen,Cadaba,TRSH,17,2
NISP,NA,pollen,37787,NA,Vascular plants,pollen,Delonix,TRSH,5,1
NISP,NA,pollen,37791,NA,Vascular plants,pollen,Hildebrandtia,UPHE,3,1
NISP,NA,pollen,37793,NA,Vascular plants,pollen,Icacinaceae,TRSH,26,2
NISP,NA,pollen,37797,NA,Vascular plants,pollen,Kedrostis,UPHE,1,1
NISP,NA,pollen,37798,NA,Vascular plants,pollen,Leucas,UPHE,3,1
NISP,NA,pollen,37806,NA,Vascular plants,pollen,Protea,TRSH,1,1
NISP,NA,pollen,37809,NA,Vascular plants,pollen,Sherbournia,TRSH,1,1
NISP,NA,pollen,37817,NA,Vascular plants,pollen,Tephrosia,UPHE,3,1
NISP,NA,pollen,37827,NA,Vascular plants,pollen,Nyctaginaceae undiff.,UPHE,10,1
NISP,NA,pollen,37839,NA,Vascular plants,pollen,cf. Achyranthes,UPHE,3,1
NISP,NA,pollen,37851,NA,Vascular plants,pollen,Adenophora,UPHE,3,1
NISP,NA,pollen,37852,NA,Vascular plants,pollen,Alangium,TRSH,1,1
NISP,NA,pollen,37854,NA,Vascular plants,pollen,Aphanamixis-type,TRSH,1,1
NISP,NA,pollen,37855,NA,Vascular plants,pollen,Aporosa,TRSH,10,1
NISP,NA,pollen,37857,NA,Vascular plants,pollen,Biebersteinia,UPHE,4,1
NISP,NA,pollen,37858,NA,Vascular plants,pollen,Crassulaceae?,UPHE,14,1
NISP,NA,pollen,37859,NA,Vascular plants,pollen,Cycas,SEED,1,1
NISP,NA,pollen,37861,NA,Vascular plants,pollen,Eurya-type,TRSH,32,1
NISP,NA,pollen,37862,NA,Vascular plants,pollen,Menispermaceae?,UPHE,1,1
NISP,NA,pollen,37865,NA,Vascular plants,pollen,Morina,UPHE,1,1
NISP,NA,pollen,37867,NA,Vascular plants,pollen,Pseudolarix,TRSH,1,1
NISP,NA,pollen,37868,NA,Vascular plants,pollen,Reevesia,TRSH,2,1
NISP,NA,pollen,37870,NA,Vascular plants,pollen,Schima-type,TRSH,14,1
NISP,NA,pollen,37871,NA,Vascular plants,pollen,Schisandra,TRSH,1,1
NISP,NA,pollen,37872,NA,Vascular plants,pollen,Tetracentron,TRSH,2,1
NISP,NA,pollen,37873,NA,Vascular plants,pollen,Tsuga dumosa,TRSH,52,1
NISP,NA,pollen,37874,NA,Vascular plants,pollen,Hippocastanoideae undiff.,TRSH,4,1
NISP,NA,pollen,37907,NA,Vascular plants,pollen,cf. Aerva lanata,UPHE,3,1
NISP,NA,pollen,37909,NA,Vascular plants,pollen,cf. Cadaba/Maerua,TRSH,1,1
NISP,NA,pollen,37910,NA,Vascular plants,pollen,cf. Cayratia,TRSH,1,1
NISP,NA,pollen,37911,NA,Vascular plants,pollen,cf. Celosia,UPHE,2,1
NISP,NA,pollen,37912,NA,Vascular plants,pollen,Hypoestes,UPHE,14,3
NISP,NA,pollen,37914,NA,Vascular plants,pollen,cf. Dicliptera/Hypoestes,UPHE,2,1
NISP,NA,pollen,37916,NA,Vascular plants,pollen,cf. Digera,UPHE,1,1
NISP,NA,pollen,37917,NA,Vascular plants,pollen,cf. Drymaria,UPHE,2,1
NISP,NA,pollen,37918,NA,Vascular plants,pollen,cf. Hermannia,UPHE,2,1
NISP,NA,pollen,37919,NA,Vascular plants,pollen,cf. Suaeda,UPHE,3,1
NISP,NA,pollen,37920,NA,Vascular plants,pollen,Euphorbia hypericifolia-type,UPHE,3,1
NISP,NA,pollen,37921,NA,Vascular plants,pollen,Linociera,TRSH,2,2
NISP,NA,pollen,37922,NA,Vascular plants,pollen,Mimusops-type,TRSH,3,1
NISP,NA,pollen,37929,NA,Vascular plants,pollen,Morella cf. M. salicifolia,TRSH,1,1
NISP,NA,pollen,37931,NA,Vascular plants,pollen,Morella cf. M. kandtiana,TRSH,3,1
NISP,NA,pollen,37933,NA,Vascular plants,pollen,Olea europaea subsp. cuspidata,TRSH,4,1
NISP,NA,pollen,37934,NA,Vascular plants,pollen,Olea cf. O. europaea subsp. cuspidata,TRSH,3,1
NISP,NA,pollen,37938,NA,Vascular plants,pollen,Olea cf. O. capensis subsp. hochstetteri,TRSH,2,1
NISP,NA,pollen,37941,NA,Vascular plants,pollen,Pterolobium,TRSH,1,1
NISP,NA,pollen,37943,NA,Vascular plants,pollen,Teclea,TRSH,1,1
NISP,NA,pollen,37960,NA,Vascular plants,pollen,Prunus africana,TRSH,1,1
NISP,NA,pollen,38449,NA,Vascular plants,pollen,Artemisia sp.,UPHE,120,1
NISP,NA,pollen,38453,NA,Vascular plants,pollen,Boraginaceae indet.,UPHE,8,1
NISP,NA,pollen,38461,NA,Vascular plants,pollen,Populus sp.,TRSH,1,1
NISP,NA,pollen,38492,NA,Vascular plants,pollen,Helichrysum,UPHE,4,1
NISP,NA,pollen,38558,NA,Vascular plants,pollen,Aizoaceae undiff.,UPHE,52,5
NISP,NA,pollen,39458,NA,Vascular plants,pollen,Mimosa pigra-type,TRSH,6,1
NISP,NA,pollen,39554,NA,Vascular plants,pollen,cf. Celastraceae,TRSH,1,1
NISP,NA,pollen,39997,NA,Vascular plants,pollen,Adenium,TRSH,1,1
NISP,NA,pollen,40009,NA,Vascular plants,pollen,Blepharis-type,TRSH,53,2
NISP,NA,pollen,40010,NA,Vascular plants,pollen,Boerhavia-type,UPHE,47,1
NISP,NA,pollen,40020,NA,Vascular plants,pollen,Citrullus,UPHE,3,1
NISP,NA,pollen,40029,NA,Vascular plants,pollen,Cleome-type,UPHE,7,1
NISP,NA,pollen,40034,NA,Vascular plants,pollen,Cornulaca/Aerva,UPHE,65,2
NISP,NA,pollen,40070,NA,Vascular plants,pollen,Leptaulus,TRSH,1,1
NISP,NA,pollen,40072,NA,Vascular plants,pollen,Luffa-type,UPHE,3,1
NISP,NA,pollen,40091,NA,Vascular plants,pollen,Pupalia,UPHE,1,1
NISP,NA,pollen,40099,NA,Vascular plants,pollen,Trichodesma,UPHE,2,2
NISP,NA,pollen,40102,NA,Vascular plants,pollen,Polydora serratuloides-type,UPHE,2,1
NISP,NA,pollen,40127,NA,Vascular plants,pollen,Cordia africana-type,TRSH,1,1
NISP,NA,pollen,40167,NA,Vascular plants,pollen,Carissa,TRSH,1,1
NISP,NA,pollen,40232,NA,Vascular plants,pollen,Anticharis,UPHE,5,1
NISP,NA,pollen,40246,NA,Vascular plants,pollen,Chascanum,UPHE,1,1
NISP,NA,pollen,40292,NA,Vascular plants,pollen,Adina-type,TRSH,23,1
NISP,NA,pollen,40320,NA,Vascular plants,pollen,Chrozophora brocchiana-type,TRSH,25,1
NISP,NA,pollen,40328,NA,Vascular plants,pollen,Crossandra,UPHE,1,1
NISP,NA,pollen,40359,NA,Vascular plants,pollen,Capparis fascicularis-type,TRSH,4,1
NISP,NA,pollen,40360,NA,Vascular plants,pollen,Hyphaene-type,PALM,31,2
NISP,NA,pollen,40366,NA,Vascular plants,pollen,cf. Boscia,TRSH,3,1
NISP,NA,pollen,40367,NA,Vascular plants,pollen,cf. Cadaba,TRSH,17,1
NISP,NA,pollen,40368,NA,Vascular plants,pollen,cf. Capparis,TRSH,4,1
NISP,NA,pollen,40369,NA,Vascular plants,pollen,Commiphora-type,TRSH,29,1
NISP,NA,pollen,40370,NA,Vascular plants,pollen,Jatropha/Croton,TRSH,1,1
NISP,NA,pollen,40371,NA,Vascular plants,pollen,Enicostema,UPHE,1,1
NISP,NA,pollen,40389,NA,Vascular plants,pollen,Lawsonia,TRSH,1,1
NISP,NA,pollen,40390,NA,Vascular plants,pollen,Mitriostigma,TRSH,1,1
NISP,NA,pollen,40391,NA,Vascular plants,pollen,Pouchetia,TRSH,1,1
NISP,NA,pollen,41428,NA,Vascular plants,pollen,Heliotropium steudneri-type,UPHE,7,1
NISP,NA,pollen,42698,NA,Vascular plants,pollen,Capparis tomentosa-type,TRSH,3,1
NISP,NA,pollen,42702,NA,Vascular plants,pollen,Cocculus pendulus-type,TRSH,3,1
NISP,NA,pollen,42724,NA,Vascular plants,pollen,Lotus arabicus-type,UPHE,6,3
NISP,NA,pollen,42739,NA,Vascular plants,pollen,Resedaceae undiff.,UPHE,47,4
NISP,NA,pollen,42758,NA,Vascular plants,pollen,Ziziphus-type,TRSH,34,4
NISP,NA,pollen,43111,NA,Vascular plants,pollen,Dichrostachys cinerea-type,TRSH,2,1
NISP,NA,pollen,43113,NA,Vascular plants,pollen,Faidherbia albida,TRSH,21,1
NISP,NA,pollen,43358,NA,Vascular plants,pollen,Aerva-type javanica,UPHE,3,1
NISP,NA,pollen,43373,NA,Vascular plants,pollen,Cissampelos-type mucronata,TRSH,1,1
NISP,NA,pollen,43375,NA,Vascular plants,pollen,Commelina-type benghalensis,TRSH,1,1
NISP,NA,pollen,43380,NA,Vascular plants,pollen,Euphorbia-type hirta,VASC,28,2
NISP,NA,pollen,43393,NA,Vascular plants,pollen,Phyllanthus-type fraternus,UPHE,1,1
NISP,NA,pollen,43395,NA,Vascular plants,pollen,Psilotrichum-type,UPHE,8,2
NISP,NA,pollen,43398,NA,Vascular plants,pollen,Sesamum,UPHE,1,1
NISP,NA,pollen,43411,NA,Vascular plants,pollen,Aerva-type lanata,UPHE,3,1
NISP,NA,pollen,43517,NA,Vascular plants,pollen,Arnebia hispidissima-type,UPHE,3,2
NISP,NA,pollen,43522,NA,Vascular plants,pollen,Dipterygium,TRSH,64,2
NISP,NA,pollen,43525,NA,Vascular plants,pollen,Dipterygium glaucum-type,UPHE,22,1
NISP,NA,pollen,43527,NA,Vascular plants,pollen,Aniseia-type martinicensis,UPHE,2,1
NISP,NA,pollen,43549,NA,Vascular plants,pollen,Jacquemontia-type,UPHE,1,1
NISP,NA,pollen,43554,NA,Vascular plants,pollen,Lindernia-type,UPHE,2,1
NISP,NA,pollen,43556,NA,Vascular plants,pollen,Tetraena simplex-type,TRSH,12,1
NISP,NA,pollen,43578,NA,Vascular plants,pollen,Combretum-type molle,TRSH,45,4
NISP,NA,pollen,43583,NA,Vascular plants,pollen,Ephedra fragilis-type (smooth),TRSH,5,1
NISP,NA,pollen,43585,NA,Vascular plants,pollen,Acacia mellifera (smooth),TRSH,18,1
NISP,NA,pollen,43676,NA,Vascular plants,pollen,Barbeya oleoides,TRSH,1,1
NISP,NA,pollen,43701,NA,Vascular plants,pollen,Capparis/Cadaba,TRSH,5,1
NISP,NA,pollen,44033,NA,Vascular plants,pollen,Sarcopoterium spinosum,UPHE,2,1
NISP,NA,pollen,44036,NA,Vascular plants,pollen,Noaea,UPHE,6,1
NISP,NA,pollen,44231,NA,Vascular plants,pollen,cf. Ricinus,UPHE,2,1
NISP,NA,pollen,44335,NA,Vascular plants,pollen,Cucumis-type,UPHE,2,1
NISP,NA,pollen,44948,NA,Vascular plants,pollen,Cistanche,UPHE,4,2
NISP,NA,pollen,44949,NA,Vascular plants,pollen,cf. Combretum,TRSH,21,1
NISP,NA,pollen,44950,NA,Vascular plants,pollen,Lamiaceae (type 6),UPHE,1,1
NISP,NA,pollen,44951,NA,Vascular plants,pollen,Ephedra (smooth),TRSH,10,1
NISP,NA,pollen,44952,NA,Vascular plants,pollen,Ephedra (non smooth),TRSH,7,1
NISP,NA,pollen,44953,NA,Vascular plants,pollen,Enicostema-type,UPHE,1,1
NISP,NA,pollen,44955,NA,Vascular plants,pollen,Trichodesma-type,UPHE,2,1
NISP,NA,pollen,44956,NA,Vascular plants,pollen,Pupalia lappacea-type,UPHE,3,1
NISP,NA,pollen,44957,NA,Vascular plants,pollen,Vernonia poskeana,UPHE,14,1
NISP,NA,pollen,45292,NA,Vascular plants,pollen,Psoralea,UPHE,5,2
NISP,NA,pollen,45325,NA,Vascular plants,pollen,Aizoaceae (large),UPHE,3,1
NISP,NA,pollen,45326,NA,Vascular plants,pollen,Aizoaceae (small),UPHE,1,1
NISP,NA,pollen,45328,NA,Vascular plants,pollen,Josephinia,VACR,1,1
NISP,NA,pollen,45329,NA,Vascular plants,pollen,Kleinia,UPHE,2,1
NISP,NA,pollen,45401,NA,Vascular plants,pollen,Cleome-type gynandra,UPHE,8,1
NISP,NA,pollen,45938,NA,Vascular plants,pollen,Phyllanthus-type amarus,UPHE,3,1
NISP,NA,pollen,45939,NA,Vascular plants,pollen,Caucanthus-type,TRSH,1,1
NISP,NA,pollen,45959,NA,Vascular plants,pollen,Tephrosia-type,UPHE,2,1
NISP,NA,pollen,45963,NA,Vascular plants,pollen,Acacia (group II),TRSH,8,2
NISP,NA,pollen,45969,NA,Vascular plants,pollen,Combretum-type aculeatum,TRSH,28,2
NISP,NA,pollen,46017,NA,Vascular plants,pollen,Tamarindus-type indica,TRSH,11,1
NISP,NA,pollen,46032,NA,Vascular plants,pollen,Sesbania sesban,UPHE,32,1
NISP,NA,pollen,46086,NA,Vascular plants,pollen,Pistacia atlantica,TRSH,123,2
NISP,NA,pollen,46087,NA,Vascular plants,pollen,Pistacia palaestina,TRSH,152,2
NISP,NA,pollen,46088,NA,Vascular plants,pollen,Artemisia monosperma,UPHE,8,1
NISP,NA,pollen,46089,NA,Vascular plants,pollen,Bellevalia-type,UPHE,57,2
NISP,NA,pollen,46090,NA,Vascular plants,pollen,Asphodelus microcarpus,UPHE,4,1
NISP,NA,pollen,46157,NA,Vascular plants,pollen,Quercus indet.,TRSH,170,2
NISP,NA,pollen,46158,NA,Vascular plants,pollen,Linum-type,UPHE,4,1
NISP,NA,pollen,46160,NA,Vascular plants,pollen,Fraxinus syriaca,TRSH,21,1
NISP,NA,pollen,46161,NA,Vascular plants,pollen,Polygonum indeterminata,UPHE,20,1
NISP,NA,pollen,46162,NA,Vascular plants,pollen,Plantago indeterminata,UPHE,126,1
NISP,NA,pollen,46164,NA,Vascular plants,pollen,Ebenus-type,UPHE,5,1
NISP,NA,pollen,46209,NA,Vascular plants,pollen,Caylusea-type,UPHE,1,1
NISP,NA,pollen,46210,NA,Vascular plants,pollen,Rumex vesicarius-type,UPHE,1,1
NISP,NA,pollen,46327,NA,Vascular plants,pollen,Acacia albida,TRSH,3,1
NISP,NA,pollen,46328,NA,Vascular plants,pollen,Sium/Apium-type,UPHE,15,1
NISP,NA,pollen,46329,NA,Vascular plants,pollen,Malabaila-type,UPHE,6,1
NISP,NA,pollen,46399,NA,Vascular plants,pollen,Alysicarpus,UPHE,1,1
NISP,NA,pollen,46786,NA,Vascular plants,pollen,Centaurea/Tarchonanthus,UPHE,5,1
NISP,NA,pollen,47006,NA,Vascular plants,pollen,Centaurea sinaica-type,UPHE,3,2
NISP,NA,pollen,47135,NA,Vascular plants,pollen,Phyllanthus-type maderaspatensis,TRSH,9,1
NISP,NA,pollen,47241,NA,Vascular plants,pollen,Zaleya-type,SUCC,1,1
NISP,NA,pollen,47242,NA,Vascular plants,pollen,Aaronsohnia-type,UPHE,28,1
NISP,NA,pollen,47262,NA,Vascular plants,pollen,Salvadora persica-type,TRSH,62,1
NISP,NA,pollen,47289,NA,Vascular plants,pollen,Kickxia/Acridocarpus,VACR,1,1
NISP,NA,pollen,47290,NA,Vascular plants,pollen,Abutilon/Pavonia,VACR,5,1
NISP,NA,pollen,47303,NA,Vascular plants,pollen,Moltkiopsis ciliata,UPHE,4,1
NISP,NA,pollen,47313,NA,Vascular plants,pollen,Aeschynomene afraspera-type,TRSH,1,1
NISP,NA,pollen,47314,NA,Vascular plants,pollen,Boscia-type angustifolia,TRSH,4,1
NISP,NA,pollen,47315,NA,Vascular plants,pollen,Boscia-type salicifolia,TRSH,8,1
NISP,NA,pollen,47316,NA,Vascular plants,pollen,Cadaba-type,TRSH,5,1
NISP,NA,pollen,47317,NA,Vascular plants,pollen,Carissa spinarum-type,TRSH,3,1
NISP,NA,pollen,47319,NA,Vascular plants,pollen,Erica-type arborea,TRSH,41,1
NISP,NA,pollen,47320,NA,Vascular plants,pollen,Flueggea virosa,TRSH,4,1
NISP,NA,pollen,47322,NA,Vascular plants,pollen,Guiera senegalensis,TRSH,39,1
NISP,NA,pollen,47323,NA,Vascular plants,pollen,Limeum,UPHE,1,1
NISP,NA,pollen,47324,NA,Vascular plants,pollen,Solanum-type nigrum,UPHE,3,1
NISP,NA,pollen,47325,NA,Vascular plants,pollen,Spermacoce-type radiata,UPHE,12,1
NISP,NA,pollen,47326,NA,Vascular plants,pollen,Centaurea-type senegalensis,UPHE,6,1
NISP,NA,pollen,47328,NA,Vascular plants,pollen,Ambrosia-type maritima,UPHE,7,1
NISP,NA,pollen,47329,NA,Vascular plants,pollen,Cornulaca-type,UPHE,72,1
NISP,NA,pollen,47331,NA,Vascular plants,pollen,Hewittia-type malabarica,UPHE,2,1
NISP,NA,pollen,47333,NA,Vascular plants,pollen,Plantago ciliata-type,UPHE,6,1
NISP,NA,pollen,47334,NA,Vascular plants,pollen,Cucumis dipsaceus-type,UPHE,1,1
NISP,NA,pollen,47356,NA,Vascular plants,pollen,Mangifera indica,TRSH,1,1
NISP,NA,pollen,47401,NA,Vascular plants,pollen,Rhanterium-type,TRSH,6,1
NISP,NA,pollen,47403,NA,Vascular plants,pollen,Arthrocaulon-type,TRSH,51,1
NISP,NA,pollen,47405,NA,Vascular plants,pollen,Boscia/Cadaba,TRSH,1,1
NISP,NA,pollen,47406,NA,Vascular plants,pollen,Apocynaceae (type 3),UPHE,1,1
NISP,NA,pollen,47407,NA,Vascular plants,pollen,Pulicaria,VACR,14,1
NISP,NA,pollen,47408,NA,Vascular plants,pollen,Vahlia-type,UPHE,3,1
NISP,NA,pollen,47409,NA,Vascular plants,pollen,Heliotropium strigosum-type,UPHE,18,1
NISP,NA,pollen,47411,NA,Vascular plants,pollen,Heliotropium-type lithospermoides,UPHE,6,1
NISP,NA,pollen,47412,NA,Vascular plants,pollen,Dissotis-type,TRSH,1,1
NISP,NA,pollen,47413,NA,Vascular plants,pollen,Monsonia heliotropioides-type,UPHE,9,1
NISP,NA,pollen,47414,NA,Vascular plants,pollen,Neurada procumbens,UPHE,1,1
NISP,NA,pollen,47415,NA,Vascular plants,pollen,Polygonum bellardii-type,UPHE,1,1
NISP,NA,pollen,47416,NA,Vascular plants,pollen,Boerhavia-type erecta,UPHE,1,1
NISP,NA,pollen,47533,NA,Vascular plants,pollen,Echimonocolpites,UPHE,1,1
NISP,NA,pollen,47901,NA,Vascular plants,pollen,Phoenix dactylifera,PALM,25,1
NISP,NA,pollen/spore,296,NA,Unidentified palynomorphs,pollen/spore,Unknown undiff.,UNID,53,1
NISP,NA,pollen/spore,312,NA,Unidentified palynomorphs,pollen/spore,Indeterminable,UNID,261,15
NISP,NA,pollen/spore,313,NA,Unidentified palynomorphs,pollen/spore,Unknown,UNID,503,21
NISP,NA,pollen/spore,905,NA,Unidentified palynomorphs,pollen/spore,Indeterminable undiff.,UNID,151,4
NISP,NA,pollen/spore,2964,NA,Unidentified palynomorphs,pollen/spore,Unknown/Indeterminable undiff.,UNID,23,1
NISP,NA,pollen/spore,2983,NA,Unidentified palynomorphs,pollen/spore,Unknown (type 1),UNID,5,1
NISP,NA,pollen/spore,2984,NA,Unidentified palynomorphs,pollen/spore,Unknown (type 2),UNID,47,1
NISP,NA,pollen/spore,2985,NA,Unidentified palynomorphs,pollen/spore,Unknown (type 4),UNID,4,1
NISP,NA,pollen/spore,3118,NA,Unidentified palynomorphs,pollen/spore,Unknown (type 3),UNID,43,1
NISP,NA,pollen/spore,3713,NA,Unidentified palynomorphs,pollen/spore,Varia,UNID,193,3
NISP,NA,pollen/spore,35429,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (unknown),UNID,12,2
NISP,NA,pollen/spore,43588,NA,Unidentified palynomorphs,pollen/spore,"Unknown (large, tricolpate)",UNID,1,1
NISP,NA,pollen/spore,45964,NA,Unidentified palynomorphs,pollen/spore,Unknown (fenestrae),UNID,40,3
NISP,NA,pollen/spore,46159,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (destroyed),UNID,73,1
NISP,NA,pollen/spore,46783,NA,Vascular plants,pollen/spore,Monoletes (verrucate),PTER,12,1
NISP,NA,pollen/spore,47359,NA,Unidentified palynomorphs,pollen/spore,"Unknown (cf. Bignoniaceae, R3c 6)",UNID,1,1
NISP,NA,pollen/spore,47360,NA,Unidentified palynomorphs,pollen/spore,Unknown (P3c 2),UNID,2,1
NISP,NA,pollen/spore,47361,NA,Unidentified palynomorphs,pollen/spore,Unknown (R3cp 14),UNID,1,1
NISP,NA,pollen/spore,47362,NA,Unidentified palynomorphs,pollen/spore,Unknown (R3cp 8),UNID,2,1
NISP,NA,pollen/spore,47535,NA,Unidentified palynomorphs,pollen/spore,Unknown (Chenops),UNID,2,1
NISP,NA,quantity added,1305,NA,Laboratory analyses,quantity added,Spike,LABO,5,1
NISP,NA,shell,620,NA,Foraminifera,shell,Foraminifera,FORM,7,1
NISP,NA,spine,894,NA,Vascular plants,spine,Ceratophyllum,AQVP,3,1
